F_id,Flight_number,Fare_code,Amount,Restrictions
17667,8939,coach,330,non-refundable
17668,8939,coach,380,refundable
17669,8939,first_class,979,non-refundable
17670,8939,first_class,1079,refundable
17671,8940,business,597,non-refundable
17672,8940,business,672,refundable
17673,8940,coach,350,non-refundable
17674,8940,coach,400,refundable
17675,8940,first_class,962,non-refundable
17676,8940,first_class,1062,refundable
17677,8945,business,608,non-refundable
17678,8945,business,683,refundable
17679,8945,coach,246,non-refundable
17680,8945,coach,296,refundable
17681,8945,first_class,882,non-refundable
17682,8945,first_class,982,refundable
17683,8948,business,584,non-refundable
17684,8948,business,659,refundable
17685,8948,coach,294,non-refundable
17686,8948,coach,344,refundable
17687,8948,first_class,816,non-refundable
17688,8948,first_class,916,refundable
17689,8949,business,636,non-refundable
17690,8949,business,711,refundable
17691,8949,coach,318,non-refundable
17692,8949,coach,368,refundable
17693,8949,first_class,804,non-refundable
17694,8949,first_class,904,refundable
17695,8952,business,640,non-refundable
17696,8952,business,715,refundable
17697,8952,coach,367,non-refundable
17698,8952,coach,417,refundable
17699,8952,first_class,971,non-refundable
17700,8952,first_class,1071,refundable
17701,8954,business,651,non-refundable
17702,8954,business,726,refundable
17703,8954,coach,349,non-refundable
17704,8954,coach,399,refundable
17705,8954,first_class,909,non-refundable
17706,8954,first_class,1009,refundable
17707,8956,business,688,non-refundable
17708,8956,business,763,refundable
17709,8956,coach,317,non-refundable
17710,8956,coach,367,refundable
17711,8956,first_class,986,non-refundable
17712,8956,first_class,1086,refundable
17713,8957,business,548,non-refundable
17714,8957,business,623,refundable
17715,8957,coach,288,non-refundable
17716,8957,coach,338,refundable
17717,8957,first_class,811,non-refundable
17718,8957,first_class,911,refundable
17719,8960,business,626,non-refundable
17720,8960,business,701,refundable
17721,8960,coach,269,non-refundable
17722,8960,coach,319,refundable
17723,8960,first_class,993,non-refundable
17724,8960,first_class,1093,refundable
17725,8965,business,558,non-refundable
17726,8965,business,633,refundable
17727,8965,coach,395,non-refundable
17728,8965,coach,445,refundable
17729,8965,first_class,928,non-refundable
17730,8965,first_class,1028,refundable
17731,8967,business,646,non-refundable
17732,8967,business,721,refundable
17733,8967,coach,299,non-refundable
17734,8967,coach,349,refundable
17735,8967,first_class,801,non-refundable
17736,8967,first_class,901,refundable
17737,8970,business,610,non-refundable
17738,8970,business,685,refundable
17739,8970,coach,361,non-refundable
17740,8970,coach,411,refundable
17741,8970,first_class,984,non-refundable
17742,8970,first_class,1084,refundable
17743,8971,business,591,non-refundable
17744,8971,business,666,refundable
17745,8971,coach,360,non-refundable
17746,8971,coach,410,refundable
17747,8971,first_class,998,non-refundable
17748,8971,first_class,1098,refundable
17749,8972,business,558,non-refundable
17750,8972,business,633,refundable
17751,8972,coach,206,non-refundable
17752,8972,coach,256,refundable
17753,8972,first_class,961,non-refundable
17754,8972,first_class,1061,refundable
17755,8978,business,653,non-refundable
17756,8978,business,728,refundable
17757,8978,coach,376,non-refundable
17758,8978,coach,426,refundable
17759,8978,first_class,889,non-refundable
17760,8978,first_class,989,refundable
17761,8980,business,594,non-refundable
17762,8980,business,669,refundable
17763,8980,coach,293,non-refundable
17764,8980,coach,343,refundable
17765,8980,first_class,922,non-refundable
17766,8980,first_class,1022,refundable
17767,8984,business,640,non-refundable
17768,8984,business,715,refundable
17769,8984,coach,203,non-refundable
17770,8984,coach,253,refundable
17771,8984,first_class,979,non-refundable
17772,8984,first_class,1079,refundable
17773,8990,business,531,non-refundable
17774,8990,business,606,refundable
17775,8990,coach,244,non-refundable
17776,8990,coach,294,refundable
17777,8990,first_class,815,non-refundable
17778,8990,first_class,915,refundable
17779,8993,business,622,non-refundable
17780,8993,business,697,refundable
17781,8993,coach,299,non-refundable
17782,8993,coach,349,refundable
17783,8993,first_class,877,non-refundable
17784,8993,first_class,977,refundable
17785,8995,business,656,non-refundable
17786,8995,business,731,refundable
17787,8995,coach,312,non-refundable
17788,8995,coach,362,refundable
17789,8995,first_class,835,non-refundable
17790,8995,first_class,935,refundable
17791,8996,business,693,non-refundable
17792,8996,business,768,refundable
17793,8996,coach,264,non-refundable
17794,8996,coach,314,refundable
17795,8996,first_class,821,non-refundable
17796,8996,first_class,921,refundable
17797,9001,business,517,non-refundable
17798,9001,business,592,refundable
17799,9001,coach,256,non-refundable
17800,9001,coach,306,refundable
17801,9001,first_class,800,non-refundable
17802,9001,first_class,900,refundable
17803,9002,business,638,non-refundable
17804,9002,business,713,refundable
17805,9002,coach,347,non-refundable
17806,9002,coach,397,refundable
17807,9002,first_class,923,non-refundable
17808,9002,first_class,1023,refundable
17809,9006,business,567,non-refundable
17810,9006,business,642,refundable
17811,9006,coach,247,non-refundable
17812,9006,coach,297,refundable
17813,9006,first_class,969,non-refundable
17814,9006,first_class,1069,refundable
17815,9007,business,668,non-refundable
17816,9007,business,743,refundable
17817,9007,coach,266,non-refundable
17818,9007,coach,316,refundable
17819,9007,first_class,843,non-refundable
17820,9007,first_class,943,refundable
17821,9010,business,629,non-refundable
17822,9010,business,704,refundable
17823,9010,coach,352,non-refundable
17824,9010,coach,402,refundable
17825,9010,first_class,981,non-refundable
17826,9010,first_class,1081,refundable
17827,9019,business,686,non-refundable
17828,9019,business,761,refundable
17829,9019,coach,304,non-refundable
17830,9019,coach,354,refundable
17831,9019,first_class,807,non-refundable
17832,9019,first_class,907,refundable
17833,9020,business,554,non-refundable
17834,9020,business,629,refundable
17835,9020,coach,393,non-refundable
17836,9020,coach,443,refundable
17837,9020,first_class,958,non-refundable
17838,9020,first_class,1058,refundable
17839,9021,business,553,non-refundable
17840,9021,business,628,refundable
17841,9021,coach,396,non-refundable
17842,9021,coach,446,refundable
17843,9021,first_class,910,non-refundable
17844,9021,first_class,1010,refundable
17845,9028,business,683,non-refundable
17846,9028,business,758,refundable
17847,9028,coach,224,non-refundable
17848,9028,coach,274,refundable
17849,9028,first_class,816,non-refundable
17850,9028,first_class,916,refundable
17851,9034,business,600,non-refundable
17852,9034,business,675,refundable
17853,9034,coach,280,non-refundable
17854,9034,coach,330,refundable
17855,9034,first_class,941,non-refundable
17856,9034,first_class,1041,refundable
17857,9035,business,588,non-refundable
17858,9035,business,663,refundable
17859,9035,coach,210,non-refundable
17860,9035,coach,260,refundable
17861,9035,first_class,985,non-refundable
17862,9035,first_class,1085,refundable
17863,9037,business,685,non-refundable
17864,9037,business,760,refundable
17865,9037,coach,359,non-refundable
17866,9037,coach,409,refundable
17867,9037,first_class,913,non-refundable
17868,9037,first_class,1013,refundable
17869,9038,business,661,non-refundable
17870,9038,business,736,refundable
17871,9038,coach,214,non-refundable
17872,9038,coach,264,refundable
17873,9038,first_class,810,non-refundable
17874,9038,first_class,910,refundable
17875,9039,business,691,non-refundable
17876,9039,business,766,refundable
17877,9039,coach,312,non-refundable
17878,9039,coach,362,refundable
17879,9039,first_class,884,non-refundable
17880,9039,first_class,984,refundable
17881,9043,business,513,non-refundable
17882,9043,business,588,refundable
17883,9043,coach,390,non-refundable
17884,9043,coach,440,refundable
17885,9043,first_class,942,non-refundable
17886,9043,first_class,1042,refundable
17887,9051,business,667,non-refundable
17888,9051,business,742,refundable
17889,9051,coach,249,non-refundable
17890,9051,coach,299,refundable
17891,9051,first_class,983,non-refundable
17892,9051,first_class,1083,refundable
17893,9054,business,554,non-refundable
17894,9054,business,629,refundable
17895,9054,coach,208,non-refundable
17896,9054,coach,258,refundable
17897,9054,first_class,988,non-refundable
17898,9054,first_class,1088,refundable
17899,9055,business,513,non-refundable
17900,9055,business,588,refundable
17901,9055,coach,374,non-refundable
17902,9055,coach,424,refundable
17903,9055,first_class,831,non-refundable
17904,9055,first_class,931,refundable
17905,9061,business,535,non-refundable
17906,9061,business,610,refundable
17907,9061,coach,254,non-refundable
17908,9061,coach,304,refundable
17909,9061,first_class,930,non-refundable
17910,9061,first_class,1030,refundable
17911,9062,business,582,non-refundable
17912,9062,business,657,refundable
17913,9062,coach,301,non-refundable
17914,9062,coach,351,refundable
17915,9062,first_class,804,non-refundable
17916,9062,first_class,904,refundable
17917,9063,business,520,non-refundable
17918,9063,business,595,refundable
17919,9063,coach,263,non-refundable
17920,9063,coach,313,refundable
17921,9063,first_class,986,non-refundable
17922,9063,first_class,1086,refundable
17923,9064,business,594,non-refundable
17924,9064,business,669,refundable
17925,9064,coach,383,non-refundable
17926,9064,coach,433,refundable
17927,9064,first_class,827,non-refundable
17928,9064,first_class,927,refundable
17929,9066,business,502,non-refundable
17930,9066,business,577,refundable
17931,9066,coach,263,non-refundable
17932,9066,coach,313,refundable
17933,9066,first_class,932,non-refundable
17934,9066,first_class,1032,refundable
17935,9070,business,612,non-refundable
17936,9070,business,687,refundable
17937,9070,coach,313,non-refundable
17938,9070,coach,363,refundable
17939,9070,first_class,931,non-refundable
17940,9070,first_class,1031,refundable
17941,9072,business,508,non-refundable
17942,9072,business,583,refundable
17943,9072,coach,278,non-refundable
17944,9072,coach,328,refundable
17945,9072,first_class,878,non-refundable
17946,9072,first_class,978,refundable
17947,9073,business,506,non-refundable
17948,9073,business,581,refundable
17949,9073,coach,314,non-refundable
17950,9073,coach,364,refundable
17951,9073,first_class,907,non-refundable
17952,9073,first_class,1007,refundable
17953,9079,business,639,non-refundable
17954,9079,business,714,refundable
17955,9079,coach,236,non-refundable
17956,9079,coach,286,refundable
17957,9079,first_class,828,non-refundable
17958,9079,first_class,928,refundable
17959,9081,business,553,non-refundable
17960,9081,business,628,refundable
17961,9081,coach,393,non-refundable
17962,9081,coach,443,refundable
17963,9081,first_class,980,non-refundable
17964,9081,first_class,1080,refundable
17965,9083,business,684,non-refundable
17966,9083,business,759,refundable
17967,9083,coach,231,non-refundable
17968,9083,coach,281,refundable
17969,9083,first_class,979,non-refundable
17970,9083,first_class,1079,refundable
17971,9085,business,646,non-refundable
17972,9085,business,721,refundable
17973,9085,coach,212,non-refundable
17974,9085,coach,262,refundable
17975,9085,first_class,906,non-refundable
17976,9085,first_class,1006,refundable
17977,9086,business,688,non-refundable
17978,9086,business,763,refundable
17979,9086,coach,362,non-refundable
17980,9086,coach,412,refundable
17981,9086,first_class,977,non-refundable
17982,9086,first_class,1077,refundable
17983,9087,business,535,non-refundable
17984,9087,business,610,refundable
17985,9087,coach,369,non-refundable
17986,9087,coach,419,refundable
17987,9087,first_class,858,non-refundable
17988,9087,first_class,958,refundable
17989,9088,business,508,non-refundable
17990,9088,business,583,refundable
17991,9088,coach,336,non-refundable
17992,9088,coach,386,refundable
17993,9088,first_class,969,non-refundable
17994,9088,first_class,1069,refundable
17995,9090,business,571,non-refundable
17996,9090,business,646,refundable
17997,9090,coach,356,non-refundable
17998,9090,coach,406,refundable
17999,9090,first_class,979,non-refundable
18000,9090,first_class,1079,refundable
18001,9093,business,526,non-refundable
18002,9093,business,601,refundable
18003,9093,coach,350,non-refundable
18004,9093,coach,400,refundable
18005,9093,first_class,849,non-refundable
18006,9093,first_class,949,refundable
18007,9097,business,663,non-refundable
18008,9097,business,738,refundable
18009,9097,coach,331,non-refundable
18010,9097,coach,381,refundable
18011,9097,first_class,821,non-refundable
18012,9097,first_class,921,refundable
18013,9100,business,572,non-refundable
18014,9100,business,647,refundable
18015,9100,coach,335,non-refundable
18016,9100,coach,385,refundable
18017,9100,first_class,966,non-refundable
18018,9100,first_class,1066,refundable
18019,9106,business,619,non-refundable
18020,9106,business,694,refundable
18021,9106,coach,303,non-refundable
18022,9106,coach,353,refundable
18023,9106,first_class,969,non-refundable
18024,9106,first_class,1069,refundable
18025,9107,business,603,non-refundable
18026,9107,business,678,refundable
18027,9107,coach,270,non-refundable
18028,9107,coach,320,refundable
18029,9107,first_class,842,non-refundable
18030,9107,first_class,942,refundable
18031,9108,business,557,non-refundable
18032,9108,business,632,refundable
18033,9108,coach,388,non-refundable
18034,9108,coach,438,refundable
18035,9108,first_class,840,non-refundable
18036,9108,first_class,940,refundable
18037,9110,business,623,non-refundable
18038,9110,business,698,refundable
18039,9110,coach,205,non-refundable
18040,9110,coach,255,refundable
18041,9110,first_class,848,non-refundable
18042,9110,first_class,948,refundable
18043,9115,business,549,non-refundable
18044,9115,business,624,refundable
18045,9115,coach,276,non-refundable
18046,9115,coach,326,refundable
18047,9115,first_class,971,non-refundable
18048,9115,first_class,1071,refundable
18049,9117,business,688,non-refundable
18050,9117,business,763,refundable
18051,9117,coach,258,non-refundable
18052,9117,coach,308,refundable
18053,9117,first_class,914,non-refundable
18054,9117,first_class,1014,refundable
18055,9119,business,615,non-refundable
18056,9119,business,690,refundable
18057,9119,coach,366,non-refundable
18058,9119,coach,416,refundable
18059,9119,first_class,833,non-refundable
18060,9119,first_class,933,refundable
18061,9120,business,515,non-refundable
18062,9120,business,590,refundable
18063,9120,coach,254,non-refundable
18064,9120,coach,304,refundable
18065,9120,first_class,806,non-refundable
18066,9120,first_class,906,refundable
18067,9121,business,639,non-refundable
18068,9121,business,714,refundable
18069,9121,coach,245,non-refundable
18070,9121,coach,295,refundable
18071,9121,first_class,980,non-refundable
18072,9121,first_class,1080,refundable
18073,9123,business,646,non-refundable
18074,9123,business,721,refundable
18075,9123,coach,279,non-refundable
18076,9123,coach,329,refundable
18077,9123,first_class,998,non-refundable
18078,9123,first_class,1098,refundable
18079,9124,business,642,non-refundable
18080,9124,business,717,refundable
18081,9124,coach,218,non-refundable
18082,9124,coach,268,refundable
18083,9124,first_class,892,non-refundable
18084,9124,first_class,992,refundable
18085,9125,business,660,non-refundable
18086,9125,business,735,refundable
18087,9125,coach,321,non-refundable
18088,9125,coach,371,refundable
18089,9125,first_class,881,non-refundable
18090,9125,first_class,981,refundable
18091,9126,business,503,non-refundable
18092,9126,business,578,refundable
18093,9126,coach,343,non-refundable
18094,9126,coach,393,refundable
18095,9126,first_class,828,non-refundable
18096,9126,first_class,928,refundable
18097,9132,business,558,non-refundable
18098,9132,business,633,refundable
18099,9132,coach,336,non-refundable
18100,9132,coach,386,refundable
18101,9132,first_class,826,non-refundable
18102,9132,first_class,926,refundable
18103,9133,business,649,non-refundable
18104,9133,business,724,refundable
18105,9133,coach,347,non-refundable
18106,9133,coach,397,refundable
18107,9133,first_class,902,non-refundable
18108,9133,first_class,1002,refundable
18109,9134,business,690,non-refundable
18110,9134,business,765,refundable
18111,9134,coach,266,non-refundable
18112,9134,coach,316,refundable
18113,9134,first_class,822,non-refundable
18114,9134,first_class,922,refundable
18115,9137,business,618,non-refundable
18116,9137,business,693,refundable
18117,9137,coach,337,non-refundable
18118,9137,coach,387,refundable
18119,9137,first_class,987,non-refundable
18120,9137,first_class,1087,refundable
18121,9140,business,640,non-refundable
18122,9140,business,715,refundable
18123,9140,coach,323,non-refundable
18124,9140,coach,373,refundable
18125,9140,first_class,829,non-refundable
18126,9140,first_class,929,refundable
18127,9141,business,687,non-refundable
18128,9141,business,762,refundable
18129,9141,coach,355,non-refundable
18130,9141,coach,405,refundable
18131,9141,first_class,830,non-refundable
18132,9141,first_class,930,refundable
18133,9142,business,658,non-refundable
18134,9142,business,733,refundable
18135,9142,coach,240,non-refundable
18136,9142,coach,290,refundable
18137,9142,first_class,852,non-refundable
18138,9142,first_class,952,refundable
18139,9144,business,592,non-refundable
18140,9144,business,667,refundable
18141,9144,coach,226,non-refundable
18142,9144,coach,276,refundable
18143,9144,first_class,831,non-refundable
18144,9144,first_class,931,refundable
18145,9145,business,527,non-refundable
18146,9145,business,602,refundable
18147,9145,coach,381,non-refundable
18148,9145,coach,431,refundable
18149,9145,first_class,859,non-refundable
18150,9145,first_class,959,refundable
18151,9146,business,648,non-refundable
18152,9146,business,723,refundable
18153,9146,coach,239,non-refundable
18154,9146,coach,289,refundable
18155,9146,first_class,948,non-refundable
18156,9146,first_class,1048,refundable
18157,9147,business,615,non-refundable
18158,9147,business,690,refundable
18159,9147,coach,381,non-refundable
18160,9147,coach,431,refundable
18161,9147,first_class,999,non-refundable
18162,9147,first_class,1099,refundable
18163,9152,business,529,non-refundable
18164,9152,business,604,refundable
18165,9152,coach,286,non-refundable
18166,9152,coach,336,refundable
18167,9152,first_class,996,non-refundable
18168,9152,first_class,1096,refundable
18169,9153,business,590,non-refundable
18170,9153,business,665,refundable
18171,9153,coach,383,non-refundable
18172,9153,coach,433,refundable
18173,9153,first_class,867,non-refundable
18174,9153,first_class,967,refundable
18175,9155,business,695,non-refundable
18176,9155,business,770,refundable
18177,9155,coach,226,non-refundable
18178,9155,coach,276,refundable
18179,9155,first_class,871,non-refundable
18180,9155,first_class,971,refundable
18181,9156,business,686,non-refundable
18182,9156,business,761,refundable
18183,9156,coach,373,non-refundable
18184,9156,coach,423,refundable
18185,9156,first_class,942,non-refundable
18186,9156,first_class,1042,refundable
18187,9157,business,556,non-refundable
18188,9157,business,631,refundable
18189,9157,coach,352,non-refundable
18190,9157,coach,402,refundable
18191,9157,first_class,800,non-refundable
18192,9157,first_class,900,refundable
18193,9160,business,506,non-refundable
18194,9160,business,581,refundable
18195,9160,coach,334,non-refundable
18196,9160,coach,384,refundable
18197,9160,first_class,888,non-refundable
18198,9160,first_class,988,refundable
18199,9162,business,580,non-refundable
18200,9162,business,655,refundable
18201,9162,coach,206,non-refundable
18202,9162,coach,256,refundable
18203,9162,first_class,868,non-refundable
18204,9162,first_class,968,refundable
18205,9166,business,522,non-refundable
18206,9166,business,597,refundable
18207,9166,coach,354,non-refundable
18208,9166,coach,404,refundable
18209,9166,first_class,932,non-refundable
18210,9166,first_class,1032,refundable
18211,9167,business,624,non-refundable
18212,9167,business,699,refundable
18213,9167,coach,388,non-refundable
18214,9167,coach,438,refundable
18215,9167,first_class,826,non-refundable
18216,9167,first_class,926,refundable
18217,9169,business,597,non-refundable
18218,9169,business,672,refundable
18219,9169,coach,395,non-refundable
18220,9169,coach,445,refundable
18221,9169,first_class,862,non-refundable
18222,9169,first_class,962,refundable
18223,9170,business,580,non-refundable
18224,9170,business,655,refundable
18225,9170,coach,357,non-refundable
18226,9170,coach,407,refundable
18227,9170,first_class,843,non-refundable
18228,9170,first_class,943,refundable
18229,9172,business,621,non-refundable
18230,9172,business,696,refundable
18231,9172,coach,362,non-refundable
18232,9172,coach,412,refundable
18233,9172,first_class,861,non-refundable
18234,9172,first_class,961,refundable
18235,9176,business,665,non-refundable
18236,9176,business,740,refundable
18237,9176,coach,205,non-refundable
18238,9176,coach,255,refundable
18239,9176,first_class,904,non-refundable
18240,9176,first_class,1004,refundable
18241,9179,business,650,non-refundable
18242,9179,business,725,refundable
18243,9179,coach,304,non-refundable
18244,9179,coach,354,refundable
18245,9179,first_class,877,non-refundable
18246,9179,first_class,977,refundable
18247,9183,business,700,non-refundable
18248,9183,business,775,refundable
18249,9183,coach,385,non-refundable
18250,9183,coach,435,refundable
18251,9183,first_class,946,non-refundable
18252,9183,first_class,1046,refundable
18253,9185,business,601,non-refundable
18254,9185,business,676,refundable
18255,9185,coach,332,non-refundable
18256,9185,coach,382,refundable
18257,9185,first_class,953,non-refundable
18258,9185,first_class,1053,refundable
18259,9189,business,562,non-refundable
18260,9189,business,637,refundable
18261,9189,coach,256,non-refundable
18262,9189,coach,306,refundable
18263,9189,first_class,808,non-refundable
18264,9189,first_class,908,refundable
18265,9190,business,608,non-refundable
18266,9190,business,683,refundable
18267,9190,coach,362,non-refundable
18268,9190,coach,412,refundable
18269,9190,first_class,979,non-refundable
18270,9190,first_class,1079,refundable
18271,9192,business,690,non-refundable
18272,9192,business,765,refundable
18273,9192,coach,371,non-refundable
18274,9192,coach,421,refundable
18275,9192,first_class,893,non-refundable
18276,9192,first_class,993,refundable
18277,9196,business,503,non-refundable
18278,9196,business,578,refundable
18279,9196,coach,213,non-refundable
18280,9196,coach,263,refundable
18281,9196,first_class,996,non-refundable
18282,9196,first_class,1096,refundable
18283,9199,business,581,non-refundable
18284,9199,business,656,refundable
18285,9199,coach,378,non-refundable
18286,9199,coach,428,refundable
18287,9199,first_class,801,non-refundable
18288,9199,first_class,901,refundable
18289,9201,business,544,non-refundable
18290,9201,business,619,refundable
18291,9201,coach,377,non-refundable
18292,9201,coach,427,refundable
18293,9201,first_class,927,non-refundable
18294,9201,first_class,1027,refundable
18295,9204,business,538,non-refundable
18296,9204,business,613,refundable
18297,9204,coach,364,non-refundable
18298,9204,coach,414,refundable
18299,9204,first_class,902,non-refundable
18300,9204,first_class,1002,refundable
18301,9205,business,581,non-refundable
18302,9205,business,656,refundable
18303,9205,coach,366,non-refundable
18304,9205,coach,416,refundable
18305,9205,first_class,844,non-refundable
18306,9205,first_class,944,refundable
18307,9207,business,583,non-refundable
18308,9207,business,658,refundable
18309,9207,coach,226,non-refundable
18310,9207,coach,276,refundable
18311,9207,first_class,934,non-refundable
18312,9207,first_class,1034,refundable
18313,9213,business,680,non-refundable
18314,9213,business,755,refundable
18315,9213,coach,355,non-refundable
18316,9213,coach,405,refundable
18317,9213,first_class,913,non-refundable
18318,9213,first_class,1013,refundable
18319,9216,business,550,non-refundable
18320,9216,business,625,refundable
18321,9216,coach,288,non-refundable
18322,9216,coach,338,refundable
18323,9216,first_class,946,non-refundable
18324,9216,first_class,1046,refundable
18325,9221,business,571,non-refundable
18326,9221,business,646,refundable
18327,9221,coach,290,non-refundable
18328,9221,coach,340,refundable
18329,9221,first_class,926,non-refundable
18330,9221,first_class,1026,refundable
18331,9227,business,552,non-refundable
18332,9227,business,627,refundable
18333,9227,coach,333,non-refundable
18334,9227,coach,383,refundable
18335,9227,first_class,967,non-refundable
18336,9227,first_class,1067,refundable
18337,9230,business,584,non-refundable
18338,9230,business,659,refundable
18339,9230,coach,388,non-refundable
18340,9230,coach,438,refundable
18341,9230,first_class,977,non-refundable
18342,9230,first_class,1077,refundable
18343,9232,business,648,non-refundable
18344,9232,business,723,refundable
18345,9232,coach,353,non-refundable
18346,9232,coach,403,refundable
18347,9232,first_class,913,non-refundable
18348,9232,first_class,1013,refundable
18349,9236,business,625,non-refundable
18350,9236,business,700,refundable
18351,9236,coach,296,non-refundable
18352,9236,coach,346,refundable
18353,9236,first_class,938,non-refundable
18354,9236,first_class,1038,refundable
18355,9241,business,633,non-refundable
18356,9241,business,708,refundable
18357,9241,coach,214,non-refundable
18358,9241,coach,264,refundable
18359,9241,first_class,929,non-refundable
18360,9241,first_class,1029,refundable
18361,9245,business,630,non-refundable
18362,9245,business,705,refundable
18363,9245,coach,254,non-refundable
18364,9245,coach,304,refundable
18365,9245,first_class,823,non-refundable
18366,9245,first_class,923,refundable
18367,9251,business,677,non-refundable
18368,9251,business,752,refundable
18369,9251,coach,383,non-refundable
18370,9251,coach,433,refundable
18371,9251,first_class,860,non-refundable
18372,9251,first_class,960,refundable
18373,9253,business,664,non-refundable
18374,9253,business,739,refundable
18375,9253,coach,228,non-refundable
18376,9253,coach,278,refundable
18377,9253,first_class,887,non-refundable
18378,9253,first_class,987,refundable
18379,9255,business,664,non-refundable
18380,9255,business,739,refundable
18381,9255,coach,237,non-refundable
18382,9255,coach,287,refundable
18383,9255,first_class,954,non-refundable
18384,9255,first_class,1054,refundable
18385,9258,business,584,non-refundable
18386,9258,business,659,refundable
18387,9258,coach,302,non-refundable
18388,9258,coach,352,refundable
18389,9258,first_class,888,non-refundable
18390,9258,first_class,988,refundable
18391,9259,business,511,non-refundable
18392,9259,business,586,refundable
18393,9259,coach,327,non-refundable
18394,9259,coach,377,refundable
18395,9259,first_class,824,non-refundable
18396,9259,first_class,924,refundable
18397,9267,business,547,non-refundable
18398,9267,business,622,refundable
18399,9267,coach,255,non-refundable
18400,9267,coach,305,refundable
18401,9267,first_class,851,non-refundable
18402,9267,first_class,951,refundable
18403,9268,business,660,non-refundable
18404,9268,business,735,refundable
18405,9268,coach,219,non-refundable
18406,9268,coach,269,refundable
18407,9268,first_class,976,non-refundable
18408,9268,first_class,1076,refundable
18409,9270,business,698,non-refundable
18410,9270,business,773,refundable
18411,9270,coach,373,non-refundable
18412,9270,coach,423,refundable
18413,9270,first_class,945,non-refundable
18414,9270,first_class,1045,refundable
18415,9271,business,601,non-refundable
18416,9271,business,676,refundable
18417,9271,coach,276,non-refundable
18418,9271,coach,326,refundable
18419,9271,first_class,915,non-refundable
18420,9271,first_class,1015,refundable
18421,9273,business,609,non-refundable
18422,9273,business,684,refundable
18423,9273,coach,292,non-refundable
18424,9273,coach,342,refundable
18425,9273,first_class,858,non-refundable
18426,9273,first_class,958,refundable
18427,9277,business,596,non-refundable
18428,9277,business,671,refundable
18429,9277,coach,302,non-refundable
18430,9277,coach,352,refundable
18431,9277,first_class,864,non-refundable
18432,9277,first_class,964,refundable
18433,9281,business,583,non-refundable
18434,9281,business,658,refundable
18435,9281,coach,309,non-refundable
18436,9281,coach,359,refundable
18437,9281,first_class,921,non-refundable
18438,9281,first_class,1021,refundable
18439,9283,business,677,non-refundable
18440,9283,business,752,refundable
18441,9283,coach,315,non-refundable
18442,9283,coach,365,refundable
18443,9283,first_class,875,non-refundable
18444,9283,first_class,975,refundable
18445,9284,business,668,non-refundable
18446,9284,business,743,refundable
18447,9284,coach,336,non-refundable
18448,9284,coach,386,refundable
18449,9284,first_class,901,non-refundable
18450,9284,first_class,1001,refundable
18451,9285,business,652,non-refundable
18452,9285,business,727,refundable
18453,9285,coach,231,non-refundable
18454,9285,coach,281,refundable
18455,9285,first_class,834,non-refundable
18456,9285,first_class,934,refundable
18457,9290,business,550,non-refundable
18458,9290,business,625,refundable
18459,9290,coach,272,non-refundable
18460,9290,coach,322,refundable
18461,9290,first_class,986,non-refundable
18462,9290,first_class,1086,refundable
18463,9291,business,580,non-refundable
18464,9291,business,655,refundable
18465,9291,coach,266,non-refundable
18466,9291,coach,316,refundable
18467,9291,first_class,983,non-refundable
18468,9291,first_class,1083,refundable
18469,9292,business,664,non-refundable
18470,9292,business,739,refundable
18471,9292,coach,383,non-refundable
18472,9292,coach,433,refundable
18473,9292,first_class,864,non-refundable
18474,9292,first_class,964,refundable
18475,9293,business,548,non-refundable
18476,9293,business,623,refundable
18477,9293,coach,238,non-refundable
18478,9293,coach,288,refundable
18479,9293,first_class,925,non-refundable
18480,9293,first_class,1025,refundable
18481,9294,business,634,non-refundable
18482,9294,business,709,refundable
18483,9294,coach,366,non-refundable
18484,9294,coach,416,refundable
18485,9294,first_class,927,non-refundable
18486,9294,first_class,1027,refundable
18487,9298,business,518,non-refundable
18488,9298,business,593,refundable
18489,9298,coach,295,non-refundable
18490,9298,coach,345,refundable
18491,9298,first_class,947,non-refundable
18492,9298,first_class,1047,refundable
18493,9303,business,680,non-refundable
18494,9303,business,755,refundable
18495,9303,coach,248,non-refundable
18496,9303,coach,298,refundable
18497,9303,first_class,989,non-refundable
18498,9303,first_class,1089,refundable
18499,9304,business,614,non-refundable
18500,9304,business,689,refundable
18501,9304,coach,212,non-refundable
18502,9304,coach,262,refundable
18503,9304,first_class,945,non-refundable
18504,9304,first_class,1045,refundable
18505,9309,business,683,non-refundable
18506,9309,business,758,refundable
18507,9309,coach,303,non-refundable
18508,9309,coach,353,refundable
18509,9309,first_class,843,non-refundable
18510,9309,first_class,943,refundable
18511,9311,business,595,non-refundable
18512,9311,business,670,refundable
18513,9311,coach,369,non-refundable
18514,9311,coach,419,refundable
18515,9311,first_class,867,non-refundable
18516,9311,first_class,967,refundable
18517,9318,business,501,non-refundable
18518,9318,business,576,refundable
18519,9318,coach,336,non-refundable
18520,9318,coach,386,refundable
18521,9318,first_class,951,non-refundable
18522,9318,first_class,1051,refundable
18523,9321,business,669,non-refundable
18524,9321,business,744,refundable
18525,9321,coach,346,non-refundable
18526,9321,coach,396,refundable
18527,9321,first_class,939,non-refundable
18528,9321,first_class,1039,refundable
18529,9322,business,568,non-refundable
18530,9322,business,643,refundable
18531,9322,coach,227,non-refundable
18532,9322,coach,277,refundable
18533,9322,first_class,814,non-refundable
18534,9322,first_class,914,refundable
